Account,date,sentiment_bucket,trades,daily_pnl_usd,avg_trade_size_usd,total_notional_usd,realized_trades,wins,losses,buy_notional_usd,sell_notional_usd,avg_leverage_proxy,p90_leverage_proxy,total_fees_usd,win_rate,long_short_ratio,net_long_bias,cum_pnl_usd,running_peak_usd,drawdown_usd
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,Fear,4,0.0,6911.925,27647.7,0,0,0,27647.7,-0.0,1.0403288858181723,1.0897977000154637,9.289627,,,0.9999999999999638,20925.513222,20925.513222,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,Fear,38,0.0,2461.443421052632,93534.85,0,0,0,93534.84999999999,-0.0,1.0094964678184433,1.0138804083051167,31.427672,,,0.9999999999999892,20925.513222,20925.513222,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,Fear,33,0.0,2865.9021212121215,94574.77,0,0,0,94574.77000000002,-0.0,2.678030796912545,1.7783526648389647,31.777091000000002,,,0.9999999999999893,20925.513222,20925.513222,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,Fear,13,622.41079,792.1807692307691,10298.349999999999,6,6,0,4837.98,5460.37,4.8220327006937955,1.8495905207097363,3.460236,1.0,0.8860168816398888,-0.060435895070563725,21547.924012000003,21547.924012000003,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,Fear,19,5615.909695,2486.837368421053,47249.91,19,19,0,0.0,47249.909999999996,0.8420381863258931,0.9899957042032634,15.875953,1.0,0.0,-0.9999999999999789,27163.833707,27163.833707,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,Fear,45,2513.430964,2262.842,101827.89,24,24,0,49657.27,52170.619999999995,2.6516068487093554,1.464987803047368,34.214136,1.0,0.9518244176511608,-0.02468233408352048,29677.264671,29677.264671,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,Fear,21,0.0,2434.7928571428574,51130.65,0,0,0,51130.65,-0.0,3.5897944413808167,2.4430741862208603,17.179883,,,0.9999999999999805,29677.264671,29677.264671,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,Greed,28,28100.700490000003,2829.6749999999997,79230.9,28,28,0,0.0,79230.9,0.8701861966015976,0.9925751550889058,26.621557,1.0,0.0,-0.9999999999999873,57777.965161,57777.965161,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,Greed,87,2587.44383,2334.9580459770114,203141.35,17,17,0,137883.3,65258.05,2.1997112090222433,1.3547090481532391,68.25541199999999,1.0,2.1128933518546753,0.3575109154290825,60365.408991000004,60365.408991000004,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,Greed,55,7480.21054,2564.5469090909096,141050.08000000002,31,31,0,66785.09,74264.98999999999,1.96288319109564,1.4945584855391183,47.392782000000004,1.0,0.8992809397806424,-0.05303010108182812,67845.619531,67845.619531,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,Greed,4,0.0,1968.8700000000001,7875.4800000000005,0,0,0,7875.4800000000005,-0.0,37.90185382271427,50.0,0.787545,,,0.999999999999873,0.0,0.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,Greed,1,39.7705,7158.62,7158.62,1,1,0,0.0,7158.62,0.0,0.0,2.505516,1.0,0.0,-0.9999999999998602,39.7705,39.7705,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,Greed,1,15.24474,771.87,771.87,1,1,0,0.0,771.87,0.0,0.0,0.270154,1.0,0.0,-0.9999999999987045,55.01524,55.01524,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,Greed,3,0.0,320.1333333333333,960.4,0,0,0,960.4000000000001,-0.0,17.603432996475494,40.36098396320099,0.09603800000000001,,,0.9999999999989588,55.01524,55.01524,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,Greed,1,3.43,963.83,963.83,1,1,0,0.0,963.83,0.0,0.0,0.33734,1.0,0.0,-0.9999999999989625,58.44524,58.44524,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,Fear,125,-1017.424213,5323.34248,665417.81,43,18,25,332603.81,332814.0,1.4312762499778797,1.0565282287063882,66.44175718,0.4186046511627907,0.9993684460389286,-0.00031587672713479366,-958.978973,58.44524,-1017.424213
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,Fear,35,-1646.3529,9477.486,331712.01,33,0,33,165332.0,166380.01,0.997876468383378,0.9998625916939455,33.171181000000004,0.0,0.9937011062807364,-0.003159397213263415,-2605.331873,58.44524,-2663.777113
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,Fear,21,0.0,3925.5247619047623,82436.02,0,0,0,82436.02,-0.0,1.0109608348662777,1.0245189572133295,8.243589,,,0.9999999999999878,-2605.331873,58.44524,-2663.777113
